source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
PVC,AWC,interneuron,sensory,0.0018260962120643827,0.003438976887703206,0.0016128806756388232,0.30633585031828603,False
RIH,AVH,interneuron,interneuron,0.0028815867506213023,0.00126887585077396,0.0016127108998473423,0.388561713686813,True
AWA,RID,sensory,interneuron,0.0025253475662933476,0.0009136047890427249,0.0016117427772506226,0.4686725967233864,True
AVF,RIM,interneuron,interneuron,0.0018822400485396208,0.0002734646958601372,0.0016087753526794835,0.7462873949830717,True
RIH,RME,interneuron,motor,0.009494937013072368,0.007894987380696512,0.0015999496323758564,0.09200440363896616,True
ASG,AVF,sensory,interneuron,0.0013431791695897076,0.002942529220187192,0.0015993500505974844,0.37318218315887874,False
RIH,ADA,interneuron,interneuron,0.00030885541654094895,0.0018966659409015063,0.0015878105243605574,0.7199252217667373,False
ASH,AVE,sensory,interneuron,0.00012569246511590814,0.001705357658942585,0.0015796651938266768,0.8627099208264066,False
PVC,AIB,interneuron,interneuron,1.4130723306705131e-05,0.0015920613164612902,0.001577930593154585,0.9824046289894729,False
AVE,RID,interneuron,interneuron,0.00414985331838688,0.0025946298480655134,0.0015552234703213662,0.23059193845986306,True
RID,AIZ,interneuron,interneuron,0.0019656772521214616,0.00041230827523008174,0.00155336897689138,0.6532289173763545,True
RIH,AVJ,interneuron,interneuron,0.004519888105307127,0.0029687257907157188,0.0015511623145914085,0.20713610227676588,True
SIB,ASI,motor,sensory,0.0033520206740958085,0.0018100026093764814,0.0015420180647193272,0.29872357216678713,True
CEP,RIB,sensory,interneuron,0.0016258944626707972,9.091691503215658e-05,0.0015349775476386407,0.8940862567463715,True
AVE,SIB,interneuron,motor,0.003896889793973287,0.0023666240597390513,0.0015302657342342357,0.24431425323595848,True
PHA,ADF,sensory,sensory,0.00010555821546836779,0.0016352879444912877,0.00152972972902292,0.8787276419563735,False
ADA,RIH,interneuron,interneuron,0.00022569266882065483,0.001746013427289685,0.0015203207584690301,0.7710686112709008,False
RIR,BAG,unknown,sensory,0.0024329836288428217,0.0009220867433624405,0.0015108968854803811,0.4503323843708356,True
AVH,AIB,interneuron,interneuron,0.0016173774663151013,0.00011022268770031281,0.0015071547786147884,0.872397868147883,True
SAB,RME,motor,motor,9.43449279560563e-05,0.0015870822732304366,0.0014927373452743803,0.8877798904662936,False
PHA,AVH,sensory,interneuron,0.00021331499158882563,0.0016963690847819092,0.0014830540931930836,0.7765965239401827,False
PHB,AVF,sensory,interneuron,3.230459080139149e-06,0.0014838448518631059,0.0014806143927829666,0.9956552182137284,False
PVC,AWB,interneuron,sensory,1.9092383791602102e-05,0.0014994391391677535,0.0014803467553761514,0.9748540846921656,False
OLQ,SMD,sensory,motor,0.0011223249809791743,0.002596423650988664,0.0014740986700094898,0.3963964161755682,False
PHC,ASH,sensory,sensory,0.00021930455899281512,0.0016930594327612472,0.001473754873768432,0.7706455481584951,False
SIB,AVD,motor,interneuron,0.0015266307642308895,5.781496344733675e-05,0.0014688158007835528,0.9270217858668527,True
ASE,AWA,sensory,sensory,0.0018468764737960878,0.0003803788338694608,0.001466497639926627,0.6584326318748087,True
AVE,ADA,interneuron,interneuron,9.824736141510326e-05,0.0015608612965151523,0.001462613935100049,0.8815660384583018,False
RIP,ASK,interneuron,sensory,0.002126061252429515,0.0035864026480820206,0.0014603413956525055,0.25564124264445887,False
RID,AVJ,interneuron,interneuron,0.002742729164761665,0.0012910053782680259,0.0014517237864936391,0.35989570831145856,True
DVC,RME,interneuron,motor,0.0014837074062921695,3.659288489155002e-05,0.0014471145214006195,0.9518609149826522,True
PLN,ASH,sensory,sensory,0.0010085791591616818,0.0024526885524505573,0.0014441093932888755,0.4172197795397454,False
LUA,AWC,interneuron,sensory,0.003009989892061804,0.004451752372837985,0.001441762480776181,0.193220619296408,False
AIB,AWC,interneuron,sensory,0.00212850944417036,0.0006929581318025738,0.0014355513123677863,0.5087959449589518,True
AUA,AVA,unknown,interneuron,0.0020315918126297817,0.0005991128957707366,0.0014324789168590451,0.5445228640951166,True
OLQ,RID,sensory,interneuron,0.0026697926655351216,0.0012379722044290797,0.001431820461106042,0.36640393475843014,True
AWA,ASE,sensory,sensory,0.0018611708049629694,0.000435511262068427,0.0014256595428945424,0.6207474257255611,True
ASI,RIM,sensory,interneuron,0.005350756270101258,0.00677504930604025,0.0014242930359389915,0.11745966197870068,False
ASI,ADL,sensory,unknown,0.004173486036910794,0.0055923325710464464,0.001418846534135652,0.14528700322683324,False
RIB,RIP,interneuron,interneuron,0.001889571521852938,0.0004743225088978707,0.0014152490129550675,0.5986939070344758,True
RIB,ALA,interneuron,interneuron,0.002249461108905687,0.0008379938811044183,0.0014114672278012688,0.45716202718811016,True
PHC,RIM,sensory,interneuron,0.00014535020308921616,0.0015526961666836492,0.001407345963594433,0.8288029736799151,False
PHB,ASK,sensory,sensory,0.0018977880831645285,0.0032885880655806584,0.0013907999824161299,0.2681641122262632,False
PHA,AVA,sensory,interneuron,0.0033757976996195856,0.001988275130215424,0.0013875225694041618,0.25866959445811266,True
ALA,SIB,interneuron,motor,0.0014733707834762224,8.941835282810333e-05,0.001383952430648119,0.8855656274680271,True
SMB,AVA,motor,interneuron,0.0021456146819513644,0.0007635849994633809,0.0013820296824879836,0.4750549244905765,True
RME,AVB,motor,interneuron,0.002778569318064904,0.0014025042645181285,0.0013760650535467756,0.32911762815350676,True
AVJ,RIH,interneuron,interneuron,0.003650216651034964,0.0022760296240868514,0.0013741870269481128,0.23188152161828846,True
ADL,AVA,unknown,interneuron,0.006209089641399821,0.004837305747848249,0.0013717838935515727,0.1241838475624731,True
ASK,RME,sensory,motor,0.0007384495084776695,0.002105345860267621,0.0013668963517899512,0.4806591637172271,False
PHC,URY,sensory,sensory,3.624348626976057e-05,0.0013902201299508222,0.0013539766436810616,0.949184075476118,False
RIM,AWC,interneuron,sensory,0.001892562041959776,0.0005451283565941256,0.0013474336853656504,0.5527501075977371,True
PVW,ASH,interneuron,sensory,0.0007046866781634704,0.002049899683795931,0.0013452130056324605,0.4883538869480899,False
RIH,OLL,interneuron,unknown,0.002113464386841781,0.000774169738571826,0.001339294648269955,0.46380342651539347,True
AVA,AFD,interneuron,sensory,0.007841793415595285,0.009180080741446236,0.001338287325850951,0.07862161978416302,False
AIB,SIB,interneuron,motor,0.0029111914917828207,0.0015753447064206791,0.0013358467853621415,0.29774567652490447,True
ASI,RIH,sensory,interneuron,0.0035806556705971445,0.004914129489991839,0.0013334738193946948,0.15697557719101646,False
ASG,SIB,sensory,motor,0.0024006576030565934,0.0010683452530422292,0.0013323123500143643,0.38406203940300426,True
AVA,SMD,interneuron,motor,0.0025254881769179753,0.0038522245986700324,0.0013267364217520571,0.2080269914361323,False
AVB,AIB,interneuron,interneuron,0.0023363044144242514,0.0010110225619712609,0.0013252818524529906,0.39592242473062655,True
BAG,ASG,sensory,sensory,0.004408619288698844,0.003084239684399488,0.0013243796042993563,0.17675223721400102,True
RIM,RMH,interneuron,motor,0.0014949974408637282,0.0001715122879718432,0.001323485152891885,0.7941658248824337,True
ASH,AWB,sensory,sensory,0.0004777790896783452,0.0017952258498695466,0.0013174467601912013,0.5796057365773575,False
AIB,ASG,interneuron,sensory,0.00029713949605008537,0.0015979515951187375,0.001300812099068652,0.6864113479765366,False
SIB,AFD,motor,sensory,0.003940349692772064,0.0026407095218245508,0.001299640170947513,0.19748191116663324,True
ASI,AWB,sensory,sensory,0.0003548926240865759,0.0016493075014372017,0.0012944148773506258,0.6458510785829014,False
AVB,AIZ,interneuron,interneuron,0.0013340361008475944,3.970920039492247e-05,0.001294326900452672,0.9421883409269193,True
RIM,ASI,interneuron,sensory,0.0013568741184267123,0.0026473234286821593,0.001290449310255447,0.32227412929708477,False
RIM,OLQ,interneuron,sensory,0.002972432732867342,0.0016832301442793996,0.0012892025885879424,0.2769106344072268,True
URB,RIB,sensory,interneuron,0.001674917389949109,0.00039340616240293643,0.0012815112275461726,0.6195893114159722,True
DVC,RIH,interneuron,interneuron,0.002239649175956047,0.0009647201888505567,0.00127492898710549,0.3978720310213782,True
RID,RME,interneuron,motor,0.002551276947546833,0.0012777927702324109,0.0012734841773144221,0.3325831697822131,True
ASI,ASK,sensory,sensory,0.0007109263570137519,0.0019829827854116883,0.0012720564283979364,0.47219721004878784,False
PHA,AVF,sensory,interneuron,0.00016006082187931437,0.0014315029562470443,0.0012714421343677298,0.7988634021177418,False
LUA,ASK,interneuron,sensory,0.0013249377538489707,0.00259410556974799,0.0012691678158990192,0.3238463264421186,False
AVH,RME,interneuron,motor,0.004019042662210681,0.002758419448224001,0.0012606232139866797,0.1860022490491803,True
PHC,RIH,sensory,interneuron,0.0002671992741963693,0.0015267087152089818,0.0012595094410126125,0.7021036631983291,False
RID,RMH,interneuron,motor,0.0017558292264207287,0.0004966019832884284,0.0012592272431323002,0.5590524504362784,True
AWC,ASJ,sensory,sensory,0.0022064269378616573,0.000959084272432113,0.0012473426654295442,0.3940414495987969,True
ASG,SMD,sensory,motor,0.0014220305611507274,0.002669247799401039,0.0012472172382503115,0.30484780008890106,False
PVW,ASK,interneuron,sensory,0.0010007791855024617,0.0022388982690673517,0.00123811908356489,0.3821735536051815,False
PVC,ASI,interneuron,sensory,0.0021301418885636015,0.003362852820744402,0.0012327109321808006,0.22441509139821944,False
AWB,ASH,sensory,sensory,0.0010654640277431994,0.002295496619609752,0.0012300325918665528,0.36597648241959096,False
RIB,AFD,interneuron,sensory,0.0037422688032093324,0.0025138904127158662,0.0012283783904934661,0.19634704432264066,True
BAG,ASK,sensory,sensory,9.035171934766286e-06,0.00123230308306763,0.0012232679111328637,0.985442773280378,False
RIV,SIB,motor,motor,0.0013158520689673064,9.707029358753889e-05,0.0012187817753797675,0.862596361569599,True
RIR,AVA,unknown,interneuron,0.0024205891846283164,0.001204195520201054,0.0012163936644272624,0.335576794188344,True
DVB,AWC,interneuron,sensory,0.001785627016933213,0.000574372343933137,0.001211254673000076,0.5132436227571965,True
RIM,ASJ,interneuron,sensory,0.0005966785173888016,0.0018064393965652723,0.0012097608791764706,0.5034130126576424,False
AIA,AVB,interneuron,interneuron,0.001562030577073748,0.000352850127448089,0.001209180449625659,0.6314651265866139,True
AIB,BAG,interneuron,sensory,0.002618542633695053,0.0014096944617366493,0.001208848171958404,0.30009359263385005,True
RID,BAG,interneuron,sensory,0.0013283309606593337,0.00012134466736439604,0.0012069862932949378,0.8325905372923376,True
ADL,AWB,unknown,sensory,9.694026872254799e-05,0.0013020878943886143,0.0012051476256660664,0.8614176406887281,False
SIA,SIB,motor,motor,0.0013244097765441807,0.00012330833602040907,0.0012011014405237715,0.8296513990772113,True
AIB,ASI,interneuron,sensory,0.0014321454994288513,0.0002329600549653248,0.0011991854444635265,0.7201857979996064,True
SMD,BAG,motor,sensory,0.00020802929996095794,0.0014067773263939213,0.0011987480264329634,0.7423476796748985,False
RID,URY,interneuron,sensory,0.0033326418135327077,0.0021413941974748746,0.001191247616057833,0.21761778546955282,True
SIB,RIR,motor,unknown,0.0015909333665032868,0.0004048730776273145,0.0011860602888759723,0.59427617990532,True
RIM,RIP,interneuron,interneuron,0.0016537138466535411,0.00047057267958393843,0.0011831411670696027,0.5569592881000119,True
ASK,AVF,sensory,interneuron,0.0004109926614180089,0.0015817038993013116,0.0011707112378833027,0.5875009784282478,False
AVB,AVJ,interneuron,interneuron,0.0016975872731847396,0.0005272744109566226,0.001170312862228117,0.5260159847097082,True
ASH,AVA,sensory,interneuron,0.000834177636086463,0.0019983462136430722,0.0011641685775566092,0.41100043573074485,False
RIB,ADE,interneuron,sensory,0.0013440485275532559,0.00018266214666821744,0.0011613863808850385,0.7607114592331823,True
RIM,ALA,interneuron,interneuron,0.0018670992381841119,0.0007069433837226881,0.0011601558544614239,0.4507135194718149,True
PVT,ASH,interneuron,sensory,0.003940106299555422,0.0027836505935903374,0.0011564557059650844,0.17199546431317828,True
ALA,RIH,interneuron,interneuron,0.0015029706649733296,0.0003559142675960719,0.0011470563973772576,0.6170668854069824,True
RIH,AVF,interneuron,interneuron,0.0033503620320473135,0.0022045151604607907,0.0011458468715865229,0.20627762077335773,True
OLL,RIM,unknown,interneuron,0.0017206831660762359,0.0005777303499204707,0.0011429528161557652,0.49727899634815037,True
PHB,AVH,sensory,interneuron,0.0002701219223650938,0.0014118227387533713,0.0011417008163882776,0.678798045441793,False
AVJ,AIB,interneuron,interneuron,0.0015944198899437748,0.00046656920028443635,0.0011278506896593384,0.5472375570948301,True
AVK,AIB,interneuron,interneuron,0.00024706317710706063,0.0013653873165656541,0.0011183241394585935,0.6935556003060916,False
AVF,ASG,interneuron,sensory,0.001309791758104335,0.0024252115275456786,0.0011154197694413436,0.29863956046915974,False
DVC,URY,interneuron,sensory,0.0003405848534394741,0.001455941379291316,0.0011153565258518417,0.6208406219999327,False
AWA,ASG,sensory,sensory,0.0017815851517962594,0.000666639561056714,0.0011149455907395454,0.45540980750059196,True
DVC,AWC,interneuron,sensory,0.0013517093334693947,0.00024038941777230758,0.001111319915697087,0.6980219317602997,True
RIH,SAB,interneuron,motor,0.0012175192993425959,0.002327081823275973,0.001109562523933377,0.3130288724308709,False
PVR,RID,unknown,interneuron,0.0012873560881058069,0.0001811197791586017,0.001106236308947205,0.75332271934146,True
ASE,RIH,sensory,interneuron,0.002527497369146527,0.001426030583530209,0.0011014667856163178,0.2786035082944637,True
AIB,RIM,interneuron,interneuron,0.003647050563160272,0.0025487063779089836,0.0010983441852512885,0.17727360481871604,True
ASG,RME,sensory,motor,0.0035280776237013645,0.002434824959753648,0.0010932526639477165,0.18334236226613487,True
PVC,AVB,interneuron,interneuron,0.001238012373472835,0.0001483842348178937,0.0010896281386549413,0.7859425315560149,True
BAG,AWB,sensory,sensory,4.421688320740809e-05,0.0011335730399753953,0.0010893561567679871,0.9249154223807764,False
AVB,URY,interneuron,sensory,0.0027162084102386958,0.0016278888064080762,0.0010883196038306195,0.2505283663098732,True
PHC,AVF,sensory,interneuron,3.908393731858865e-05,0.0011220258900924219,0.0010829419527738332,0.9326782307240514,False
RMH,AIB,motor,interneuron,0.0010864109477079938,4.231718941046725e-06,0.001082179228766947,0.9922398624545986,True
URA,AVA,sensory,interneuron,0.0021961618602272695,0.00111686094992516,0.0010793009103021096,0.32577526312742944,True
SMD,ADL,motor,unknown,0.0021747842240279753,0.003253792495054224,0.0010790082710262485,0.19876448413392347,False
AVB,ASH,interneuron,sensory,0.0018999713667080718,0.0008259264069463176,0.0010740449597617541,0.39401511338422573,True
AWC,RIP,sensory,interneuron,0.0007420784632970336,0.0018159620035787607,0.0010738835402817272,0.4198070797576486,False
AIB,AVK,interneuron,interneuron,0.0001162547385475421,0.0011894784941375257,0.0010732237555899837,0.8219318054652408,False
BAG,ADF,sensory,sensory,0.0002877335518195504,0.0013562979815548008,0.0010685644297352504,0.6499658571301559,False
ASK,AVA,sensory,interneuron,0.001232605971322843,0.00016461263626292265,0.0010679933350599203,0.7643709100526507,True
AIN,RIB,interneuron,interneuron,0.0014629205627092405,0.0003990399206288935,0.001063880642080347,0.5713765648964574,True
AVA,ASJ,interneuron,sensory,0.00021697304960567154,0.0012791541047503048,0.0010621810551446334,0.7099536834531234,False
OLL,RID,unknown,interneuron,0.001070279660278165,9.770171574415067e-06,0.0010605094887037498,0.9819078335431093,True
LUA,AVF,interneuron,interneuron,0.00029812453993216124,0.001358502677570944,0.0010603781376387826,0.6400824895468953,False
PVQ,AWA,interneuron,sensory,0.00144761669418222,0.0003874895279980064,0.0010601271661842136,0.5776925039006531,True
